"DepHour","Origin","OrigLong","OrigLat","ArrHour","Dest","DestLong","DestLat","n"
"10","STL",-90.37,38.74,"12","DCA",-77.03,38.85,42
"18","STL",-90.37,38.74,"19","CID",-91.71,41.88,89
"07","STL",-90.37,38.74,"08","BNA",-86.67,36.12,71
"13","STL",-90.37,38.74,"16","FLL",-80.15,26.07,14
"12","STL",-90.37,38.74,"13","DEN",-104.67,39.86,87
"13","STL",-90.37,38.74,"13","CID",-91.71,41.88,64
"18","STL",-90.37,38.74,"21","BUR",-118.35,34.20,11
"09","STL",-90.37,38.74,"12","DAY",-84.21,39.90,87
"11","STL",-90.37,38.74,"12","ALO",-92.40,42.55,87
"16","STL",-90.37,38.74,"19","CLE",-81.84,41.41,82
"20","STL",-90.37,38.74,"22","CLE",-81.84,41.41,83
"13","STL",-90.37,38.74,"15","CLE",-81.84,41.41,84
"10","STL",-90.37,38.74,"12","CLE",-81.84,41.41,87
"20","STL",-90.37,38.74,"21","BNA",-86.67,36.12,82
"13","STL",-90.37,38.74,"15","DAY",-84.21,39.90,73
"20","STL",-90.37,38.74,"22","DCA",-77.03,38.85,145
"13","STL",-90.37,38.74,"16","DAY",-84.21,39.90,15
"14","STL",-90.37,38.74,"16","BUR",-118.35,34.20,77
"18","STL",-90.37,38.74,"20","BUR",-118.35,34.20,60
"20","STL",-90.37,38.74,"22","DAY",-84.21,39.90,79
"18","STL",-90.37,38.74,"19","ALO",-92.40,42.55,90
"06","STL",-90.37,38.74,"08","CLE",-81.84,41.41,72
"13","STL",-90.37,38.74,"14","BNA",-86.67,36.12,87
"09","STL",-90.37,38.74,"12","DCA",-77.03,38.85,83
"16","STL",-90.37,38.74,"19","DAY",-84.21,39.90,89
"17","STL",-90.37,38.74,"20","EWR",-74.16,40.69,10
"09","STL",-90.37,38.74,"13","EWR",-74.16,40.69,82
"10","STL",-90.37,38.74,"12","ATL",-84.42,33.63,92
"13","STL",-90.37,38.74,"14","DFW",-97.03,32.89,79
"06","STL",-90.37,38.74,"08","DTW",-83.35,42.21,135
"13","STL",-90.37,38.74,"15","ATL",-84.42,33.63,158
"19","STL",-90.37,38.74,"22","DTW",-83.35,42.21,10
"18","STL",-90.37,38.74,"19","DSM",-93.66,41.53,23
"16","STL",-90.37,38.74,"19","DTW",-83.35,42.21,84
"12","STL",-90.37,38.74,"14","DTW",-83.35,42.21,60
"15","STL",-90.37,38.74,"18","EWR",-74.16,40.69,83
"17","STL",-90.37,38.74,"20","DTW",-83.35,42.21,85
"21","STL",-90.37,38.74,"23","DFW",-97.03,32.89,2
"13","STL",-90.37,38.74,"16","DTW",-83.35,42.21,66
"19","STL",-90.37,38.74,"22","ATL",-84.42,33.63,54
"16","STL",-90.37,38.74,"20","EWR",-74.16,40.69,73
"17","STL",-90.37,38.74,"19","ATL",-84.42,33.63,73
"14","STL",-90.37,38.74,"16","DFW",-97.03,32.89,75
"20","STL",-90.37,38.74,"22","DTW",-83.35,42.21,147
"11","STL",-90.37,38.74,"13","ATL",-84.42,33.63,91
"17","STL",-90.37,38.74,"19","DFW",-97.03,32.89,72
"14","STL",-90.37,38.74,"17","DTW",-83.35,42.21,87
"17","STL",-90.37,38.74,"20","ATL",-84.42,33.63,87
"13","STL",-90.37,38.74,"15","DTW",-83.35,42.21,21
"20","STL",-90.37,38.74,"21","DTW",-83.35,42.21,2
"14","STL",-90.37,38.74,"16","ATL",-84.42,33.63,82
"07","STL",-90.37,38.74,"08","DFW",-97.03,32.89,102
"18","STL",-90.37,38.74,"20","DSM",-93.66,41.53,63
"13","STL",-90.37,38.74,"16","EWR",-74.16,40.69,88
"19","STL",-90.37,38.74,"21","DFW",-97.03,32.89,30
"21","STL",-90.37,38.74,"22","DFW",-97.03,32.89,40
"12","STL",-90.37,38.74,"15","DTW",-83.35,42.21,31
"20","STL",-90.37,38.74,"22","DFW",-97.03,32.89,24
"13","STL",-90.37,38.74,"16","ATL",-84.42,33.63,16
"09","STL",-90.37,38.74,"11","DFW",-97.03,32.89,81
"18","STL",-90.37,38.74,"20","DFW",-97.03,32.89,147
"20","STL",-90.37,38.74,"21","DSM",-93.66,41.53,78
"08","STL",-90.37,38.74,"10","DFW",-97.03,32.89,169
"08","STL",-90.37,38.74,"11","DTW",-83.35,42.21,90
"11","STL",-90.37,38.74,"13","DFW",-97.03,32.89,85
"09","STL",-90.37,38.74,"12","ATL",-84.42,33.63,88
"20","STL",-90.37,38.74,"23","EWR",-74.16,40.69,79
"20","STL",-90.37,38.74,"23","ATL",-84.42,33.63,71
"11","STL",-90.37,38.74,"13","AUS",-97.66,30.19,88
"11","STL",-90.37,38.74,"12","DSM",-93.66,41.53,87
"09","STL",-90.37,38.74,"12","DTW",-83.35,42.21,88
"09","STL",-90.37,38.74,"10","DSM",-93.66,41.53,85
"16","STL",-90.37,38.74,"17","DSM",-93.66,41.53,77
"19","STL",-90.37,38.74,"21","ATL",-84.42,33.63,97
"14","STL",-90.37,38.74,"15","DSM",-93.66,41.53,80
"15","STL",-90.37,38.74,"17","DFW",-97.03,32.89,161
"13","STL",-90.37,38.74,"15","DFW",-97.03,32.89,89
"16","STL",-90.37,38.74,"19","ATL",-84.42,33.63,95
"18","STL",-90.37,38.74,"19","MCI",-94.71,39.29,23
"18","STL",-90.37,38.74,"20","MSY",-90.25,29.99,82
"22","STL",-90.37,38.74,"23","IAH",-95.34,29.98,15
"20","STL",-90.37,38.74,"23","LGA",-73.87,40.77,85
"17","STL",-90.37,38.74,"19","HOU",-95.27,29.64,72
"18","STL",-90.37,38.74,"20","PDX",-122.59,45.58,21
"09","STL",-90.37,38.74,"11","IND",-86.29,39.71,51
"22","STL",-90.37,38.74,"00","IAH",-95.34,29.98,52
"22","STL",-90.37,38.74,"00","HOU",-95.27,29.64,87
"18","STL",-90.37,38.74,"20","MSP",-93.22,44.88,88
"08","STL",-90.37,38.74,"09","ORD",-87.90,41.97,129
"18","STL",-90.37,38.74,"21","HOU",-95.27,29.64,47
"14","STL",-90.37,38.74,"16","OKC",-97.60,35.39,87
"08","STL",-90.37,38.74,"08","ORD",-87.90,41.97,15
"14","STL",-90.37,38.74,"16","LAX",-118.40,33.94,77
"21","STL",-90.37,38.74,"21","MEM",-89.97,35.04,44
"19","STL",-90.37,38.74,"21","HOU",-95.27,29.64,1
"20","STL",-90.37,38.74,"21","MEM",-89.97,35.04,21
"10","STL",-90.37,38.74,"11","MSP",-93.22,44.88,23
"22","STL",-90.37,38.74,"23","LAX",-118.40,33.94,22
"14","STL",-90.37,38.74,"15","MSP",-93.22,44.88,87
"18","STL",-90.37,38.74,"20","LAS",-115.15,36.08,88
"07","STL",-90.37,38.74,"08","IND",-86.29,39.71,61
"19","STL",-90.37,38.74,"21","MSP",-93.22,44.88,63
"10","STL",-90.37,38.74,"12","IND",-86.29,39.71,14
"09","STL",-90.37,38.74,"10","IND",-86.29,39.71,23
"22","STL",-90.37,38.74,"00","LAX",-118.40,33.94,61
"09","STL",-90.37,38.74,"11","MSP",-93.22,44.88,132
"11","STL",-90.37,38.74,"12","MSP",-93.22,44.88,87
"19","STL",-90.37,38.74,"20","ICT",-97.43,37.64,87
"09","STL",-90.37,38.74,"10","LAX",-118.40,33.94,59
"14","STL",-90.37,38.74,"15","MEM",-89.97,35.04,169
"07","STL",-90.37,38.74,"08","MSP",-93.22,44.88,89
"11","STL",-90.37,38.74,"12","MSY",-90.25,29.99,23
"11","STL",-90.37,38.74,"12","PHX",-112.01,33.43,23
"10","STL",-90.37,38.74,"14","PBI",-80.09,26.68,48
"13","STL",-90.37,38.74,"16","JAX",-81.68,30.49,82
"10","STL",-90.37,38.74,"13","MIA",-80.29,25.79,20
"17","STL",-90.37,38.74,"19","ORD",-87.90,41.97,92
"10","STL",-90.37,38.74,"13","PBI",-80.09,26.68,21
"18","STL",-90.37,38.74,"21","PDX",-122.59,45.58,65
"13","STL",-90.37,38.74,"16","JFK",-73.77,40.63,158
"14","STL",-90.37,38.74,"16","MSY",-90.25,29.99,83
"16","STL",-90.37,38.74,"19","PHL",-75.24,39.87,79
"18","STL",-90.37,38.74,"21","LGA",-73.87,40.77,64
"15","STL",-90.37,38.74,"16","MSP",-93.22,44.88,171
"14","STL",-90.37,38.74,"15","ORD",-87.90,41.97,137
"11","STL",-90.37,38.74,"12","LIT",-92.22,34.72,89
"15","STL",-90.37,38.74,"18","LGA",-73.87,40.77,66
"20","STL",-90.37,38.74,"22","MSP",-93.22,44.88,85
"09","STL",-90.37,38.74,"13","PBI",-80.09,26.68,15
"14","STL",-90.37,38.74,"15","OMA",-95.89,41.30,78
"20","STL",-90.37,38.74,"23","JAX",-81.68,30.49,79
"08","STL",-90.37,38.74,"10","OMA",-95.89,41.30,53
"09","STL",-90.37,38.74,"13","LGA",-73.87,40.77,84
"17","STL",-90.37,38.74,"19","IND",-86.29,39.71,15
"15","STL",-90.37,38.74,"16","MSN",-89.33,43.13,89
"22","STL",-90.37,38.74,"23","LAS",-115.15,36.08,88
"17","STL",-90.37,38.74,"20","MCO",-81.30,28.42,23
"14","STL",-90.37,38.74,"16","IND",-86.29,39.71,16
"20","STL",-90.37,38.74,"21","MSN",-89.33,43.13,87
"11","STL",-90.37,38.74,"13","HOU",-95.27,29.64,73
"17","STL",-90.37,38.74,"21","MCO",-81.30,28.42,48
"08","STL",-90.37,38.74,"11","HOU",-95.27,29.64,60
"09","STL",-90.37,38.74,"10","MSN",-89.33,43.13,92
"08","STL",-90.37,38.74,"12","MIA",-80.29,25.79,109
"10","STL",-90.37,38.74,"11","MKE",-87.89,42.94,66
"08","STL",-90.37,38.74,"11","MCO",-81.30,28.42,14
"20","STL",-90.37,38.74,"21","IND",-86.29,39.71,23
"13","STL",-90.37,38.74,"15","LEX",-84.60,38.03,88
"11","STL",-90.37,38.74,"12","OMA",-95.89,41.30,84
"18","STL",-90.37,38.74,"20","LAX",-118.40,33.94,164
"13","STL",-90.37,38.74,"14","ORD",-87.90,41.97,77
"19","STL",-90.37,38.74,"20","ORD",-87.90,41.97,71
"10","STL",-90.37,38.74,"13","MCO",-81.30,28.42,15
"11","STL",-90.37,38.74,"13","MSY",-90.25,29.99,66
"13","STL",-90.37,38.74,"15","IND",-86.29,39.71,47
"20","STL",-90.37,38.74,"23","MIA",-80.29,25.79,89
"09","STL",-90.37,38.74,"10","ORD",-87.90,41.97,157
"08","STL",-90.37,38.74,"10","HOU",-95.27,29.64,76
"08","STL",-90.37,38.74,"09","OMA",-95.89,41.30,21
"20","STL",-90.37,38.74,"22","IND",-86.29,39.71,58
"11","STL",-90.37,38.74,"12","LAS",-115.15,36.08,86
"07","STL",-90.37,38.74,"09","IAH",-95.34,29.98,91
"07","STL",-90.37,38.74,"07","IND",-86.29,39.71,23
"12","STL",-90.37,38.74,"13","ORD",-87.90,41.97,143
"12","STL",-90.37,38.74,"12","ORD",-87.90,41.97,18
"08","STL",-90.37,38.74,"10","PHX",-112.01,33.43,24
"11","STL",-90.37,38.74,"12","ORD",-87.90,41.97,173
"17","STL",-90.37,38.74,"18","ORD",-87.90,41.97,83
"13","STL",-90.37,38.74,"14","IND",-86.29,39.71,24
"11","STL",-90.37,38.74,"13","IAH",-95.34,29.98,58
"16","STL",-90.37,38.74,"17","ORD",-87.90,41.97,82
"13","STL",-90.37,38.74,"16","PHL",-75.24,39.87,84
"18","STL",-90.37,38.74,"20","OKC",-97.60,35.39,81
"10","STL",-90.37,38.74,"12","HOU",-95.27,29.64,86
"15","STL",-90.37,38.74,"16","ORD",-87.90,41.97,160
"12","STL",-90.37,38.74,"17","HNL",-157.92,21.31,64
"07","STL",-90.37,38.74,"10","LGA",-73.87,40.77,85
"18","STL",-90.37,38.74,"19","ORD",-87.90,41.97,85
"14","STL",-90.37,38.74,"16","HOU",-95.27,29.64,84
"13","STL",-90.37,38.74,"16","MCO",-81.30,28.42,79
"15","STL",-90.37,38.74,"18","MCO",-81.30,28.42,15
"16","STL",-90.37,38.74,"18","IND",-86.29,39.71,47
"09","STL",-90.37,38.74,"13","MIA",-80.29,25.79,89
"07","STL",-90.37,38.74,"09","PHX",-112.01,33.43,45
"16","STL",-90.37,38.74,"17","IND",-86.29,39.71,23
"19","STL",-90.37,38.74,"20","OMA",-95.89,41.30,82
"07","STL",-90.37,38.74,"08","PHX",-112.01,33.43,17
"13","STL",-90.37,38.74,"17","MIA",-80.29,25.79,20
"19","STL",-90.37,38.74,"20","LIT",-92.22,34.72,84
"11","STL",-90.37,38.74,"14","JFK",-73.77,40.63,17
"12","STL",-90.37,38.74,"13","MDW",-87.75,41.78,88
"16","STL",-90.37,38.74,"17","MKE",-87.89,42.94,82
"18","STL",-90.37,38.74,"20","LNK",-96.75,40.85,89
"14","STL",-90.37,38.74,"15","MCI",-94.71,39.29,79
"07","STL",-90.37,38.74,"08","MEM",-89.97,35.04,59
"15","STL",-90.37,38.74,"19","MIA",-80.29,25.79,75
"08","STL",-90.37,38.74,"10","IAH",-95.34,29.98,22
"12","STL",-90.37,38.74,"15","HNL",-157.92,21.31,20
"14","STL",-90.37,38.74,"15","LNK",-96.75,40.85,84
"19","STL",-90.37,38.74,"19","MCI",-94.71,39.29,1
"20","STL",-90.37,38.74,"21","LNK",-96.75,40.85,84
"13","STL",-90.37,38.74,"16","ORF",-76.20,36.89,73
"11","STL",-90.37,38.74,"13","LAX",-118.40,33.94,84
"20","STL",-90.37,38.74,"23","IAD",-77.45,38.94,72
"15","STL",-90.37,38.74,"18","MIA",-80.29,25.79,14
"07","STL",-90.37,38.74,"08","ORD",-87.90,41.97,60
"08","STL",-90.37,38.74,"09","MDW",-87.75,41.78,1
"16","STL",-90.37,38.74,"20","LGA",-73.87,40.77,85
"06","STL",-90.37,38.74,"07","MEM",-89.97,35.04,31
"08","STL",-90.37,38.74,"10","ONT",-117.60,34.05,85
"20","STL",-90.37,38.74,"21","MKE",-87.89,42.94,86
"11","STL",-90.37,38.74,"12","OKC",-97.60,35.39,82
"17","STL",-90.37,38.74,"18","MCI",-94.71,39.29,57
"20","STL",-90.37,38.74,"23","MDT",-76.76,40.19,87
"11","STL",-90.37,38.74,"13","PHX",-112.01,33.43,66
"11","STL",-90.37,38.74,"12","MCI",-94.71,39.29,127
"10","STL",-90.37,38.74,"13","JFK",-73.77,40.63,42
"09","STL",-90.37,38.74,"10","MDW",-87.75,41.78,87
"20","STL",-90.37,38.74,"21","MDW",-87.75,41.78,84
"07","STL",-90.37,38.74,"07","MCI",-94.71,39.29,6
"18","STL",-90.37,38.74,"20","ONT",-117.60,34.05,87
"13","STL",-90.37,38.74,"14","MDW",-87.75,41.78,151
"13","STL",-90.37,38.74,"14","MKE",-87.89,42.94,82
"14","STL",-90.37,38.74,"16","ONT",-117.60,34.05,81
"17","STL",-90.37,38.74,"18","MDW",-87.75,41.78,117
"16","STL",-90.37,38.74,"17","MDW",-87.75,41.78,127
"08","STL",-90.37,38.74,"10","OKC",-97.60,35.39,85
"12","STL",-90.37,38.74,"14","HOU",-95.27,29.64,86
"07","STL",-90.37,38.74,"08","MCI",-94.71,39.29,74
"15","STL",-90.37,38.74,"16","MCI",-94.71,39.29,67
"07","STL",-90.37,38.74,"08","MDW",-87.75,41.78,109
"18","STL",-90.37,38.74,"20","IAH",-95.34,29.98,81
"07","STL",-90.37,38.74,"07","MDW",-87.75,41.78,17
"20","STL",-90.37,38.74,"21","ORD",-87.90,41.97,258
"11","STL",-90.37,38.74,"11","MCI",-94.71,39.29,27
"15","STL",-90.37,38.74,"16","MKE",-87.89,42.94,85
"22","STL",-90.37,38.74,"23","MCI",-94.71,39.29,104
"10","STL",-90.37,38.74,"14","JFK",-73.77,40.63,4
"22","STL",-90.37,38.74,"22","MCI",-94.71,39.29,66
"10","STL",-90.37,38.74,"11","MDW",-87.75,41.78,144
"19","STL",-90.37,38.74,"20","MCI",-94.71,39.29,6
"16","STL",-90.37,38.74,"19","IAD",-77.45,38.94,82
"21","STL",-90.37,38.74,"22","MDW",-87.75,41.78,83
"11","STL",-90.37,38.74,"13","LGB",-118.15,33.81,83
"22","STL",-90.37,38.74,"00","PHX",-112.01,33.43,51
"11","STL",-90.37,38.74,"12","ICT",-97.43,37.64,86
"11","STL",-90.37,38.74,"12","MLI",-90.50,41.44,64
"18","STL",-90.37,38.74,"20","MEM",-89.97,35.04,87
"11","STL",-90.37,38.74,"12","MKE",-87.89,42.94,84
"18","STL",-90.37,38.74,"19","MEM",-89.97,35.04,79
"08","STL",-90.37,38.74,"11","PHX",-112.01,33.43,65
"16","STL",-90.37,38.74,"17","MLI",-90.50,41.44,87
"08","STL",-90.37,38.74,"09","ICT",-97.43,37.64,23
"08","STL",-90.37,38.74,"10","ICT",-97.43,37.64,61
"14","STL",-90.37,38.74,"16","IAH",-95.34,29.98,84
"20","STL",-90.37,38.74,"21","LIT",-92.22,34.72,82
"18","STL",-90.37,38.74,"20","MCI",-94.71,39.29,86
"10","STL",-90.37,38.74,"13","PHL",-75.24,39.87,88
"21","STL",-90.37,38.74,"22","MCI",-94.71,39.29,38
"08","STL",-90.37,38.74,"11","IAD",-77.45,38.94,81
"14","STL",-90.37,38.74,"16","ICT",-97.43,37.64,83
"13","STL",-90.37,38.74,"13","MLI",-90.50,41.44,22
"14","STL",-90.37,38.74,"15","MLI",-90.50,41.44,83
"07","STL",-90.37,38.74,"07","ORD",-87.90,41.97,22
"13","STL",-90.37,38.74,"16","MIA",-80.29,25.79,59
"13","STL",-90.37,38.74,"15","ORF",-76.20,36.89,13
"10","STL",-90.37,38.74,"11","ORD",-87.90,41.97,86
"17","STL",-90.37,38.74,"19","IAH",-95.34,29.98,86
"06","STL",-90.37,38.74,"07","ORD",-87.90,41.97,161
"13","STL",-90.37,38.74,"16","LGA",-73.87,40.77,82
"20","STL",-90.37,38.74,"21","MCI",-94.71,39.29,55
"20","STL",-90.37,38.74,"21","MLI",-90.50,41.44,73
"13","STL",-90.37,38.74,"17","LGA",-73.87,40.77,70
"08","STL",-90.37,38.74,"10","MSY",-90.25,29.99,86
"18","STL",-90.37,38.74,"19","MLI",-90.50,41.44,89
"08","STL",-90.37,38.74,"10","LAX",-118.40,33.94,23
"20","STL",-90.37,38.74,"23","PHL",-75.24,39.87,85
"18","STL",-90.37,38.74,"20","HOU",-95.27,29.64,35
"09","STL",-90.37,38.74,"13","MCO",-81.30,28.42,75
"08","STL",-90.37,38.74,"10","LIT",-92.22,34.72,14
"16","STL",-90.37,38.74,"17","MCI",-94.71,39.29,143
"09","STL",-90.37,38.74,"10","LIT",-92.22,34.72,6
"17","STL",-90.37,38.74,"19","OKC",-97.60,35.39,84
"13","STL",-90.37,38.74,"15","MDT",-76.76,40.19,23
"14","STL",-90.37,38.74,"16","LIT",-92.22,34.72,83
"08","STL",-90.37,38.74,"09","MCI",-94.71,39.29,82
"08","STL",-90.37,38.74,"09","LIT",-92.22,34.72,66
"08","STL",-90.37,38.74,"09","MEM",-89.97,35.04,79
"15","STL",-90.37,38.74,"16","LIT",-92.22,34.72,2
"13","STL",-90.37,38.74,"14","MCI",-94.71,39.29,79
"22","STL",-90.37,38.74,"23","PHX",-112.01,33.43,16
"10","STL",-90.37,38.74,"11","MEM",-89.97,35.04,79
"08","STL",-90.37,38.74,"09","MLI",-90.50,41.44,81
"09","STT",-64.97,18.33,"10","STX",-64.79,17.70,108
"09","STT",-64.97,18.33,"09","STX",-64.79,17.70,47
"17","STT",-64.97,18.33,"17","STX",-64.79,17.70,44
"17","STT",-64.97,18.33,"18","STX",-64.79,17.70,15
"14","STT",-64.97,18.33,"15","STX",-64.79,17.70,8
"13","STT",-64.97,18.33,"14","STX",-64.79,17.70,67
"13","STT",-64.97,18.33,"13","STX",-64.79,17.70,27
"15","STT",-64.97,18.33,"16","STX",-64.79,17.70,28
"15","STT",-64.97,18.33,"16","SJU",-66.00,18.43,45
"16","STT",-64.97,18.33,"16","STX",-64.79,17.70,69
"14","STT",-64.97,18.33,"18","STX",-64.79,17.70,1
"14","STT",-64.97,18.33,"14","STX",-64.79,17.70,101
"09","STT",-64.97,18.33,"11","STX",-64.79,17.70,1
"10","STT",-64.97,18.33,"10","STX",-64.79,17.70,7
"12","STT",-64.97,18.33,"13","STX",-64.79,17.70,22
"15","STT",-64.97,18.33,"15","STX",-64.79,17.70,134
"16","STT",-64.97,18.33,"17","SJU",-66.00,18.43,123
"15","STT",-64.97,18.33,"14","MIA",-80.29,25.79,1
"15","STT",-64.97,18.33,"17","MIA",-80.29,25.79,15
"21","STX",-64.79,17.70,"22","STT",-64.97,18.33,64
"20","STX",-64.79,17.70,"21","STT",-64.97,18.33,20
"21","STX",-64.79,17.70,"09","STT",-64.97,18.33,1
"15","STX",-64.79,17.70,"16","STT",-64.97,18.33,15
"19","STX",-64.79,17.70,"22","EWR",-74.16,40.69,16
"16","STX",-64.79,17.70,"19","EWR",-74.16,40.69,6
"17","STX",-64.79,17.70,"19","EWR",-74.16,40.69,13
"15","STX",-64.79,17.70,"18","ATL",-84.42,33.63,54
"10","STX",-64.79,17.70,"12","MIA",-80.29,25.79,138
"15","STX",-64.79,17.70,"17","JFK",-73.77,40.63,53
"14","STX",-64.79,17.70,"17","JFK",-73.77,40.63,27
"15","STX",-64.79,17.70,"22","JFK",-73.77,40.63,1
"15","STX",-64.79,17.70,"17","MIA",-80.29,25.79,1
"16","STX",-64.79,17.70,"18","MIA",-80.29,25.79,39
"16","STX",-64.79,17.70,"19","JFK",-73.77,40.63,100
"13","STX",-64.79,17.70,"16","MIA",-80.29,25.79,21
"14","STX",-64.79,17.70,"17","MIA",-80.29,25.79,2
"09","STX",-64.79,17.70,"12","MIA",-80.29,25.79,23
"14","STX",-64.79,17.70,"16","MIA",-80.29,25.79,21
"16","STX",-64.79,17.70,"20","JFK",-73.77,40.63,23
"17","STX",-64.79,17.70,"20","JFK",-73.77,40.63,51
"15","STX",-64.79,17.70,"18","JFK",-73.77,40.63,13
"15","STX",-64.79,17.70,"19","JFK",-73.77,40.63,7
"20","SUX",-96.38,42.40,"20","RAP",-103.05,44.04,56
"06","SUX",-96.38,42.40,"07","FSD",-96.74,43.58,88
"07","SUX",-96.38,42.40,"07","COS",-104.70,38.80,1
"17","SUX",-96.38,42.40,"17","LNK",-96.75,40.85,88
"13","SUX",-96.38,42.40,"13","LNK",-96.75,40.85,64
"12","SUX",-96.38,42.40,"13","LNK",-96.75,40.85,22
"06","SUX",-96.38,42.40,"07","LNK",-96.75,40.85,89
"14","SUX",-96.38,42.40,"15","LNK",-96.75,40.85,58
"07","SUX",-96.38,42.40,"07","LNK",-96.75,40.85,89
"09","SUX",-96.38,42.40,"10","ORD",-87.90,41.97,55
"15","SUX",-96.38,42.40,"15","LNK",-96.75,40.85,30
"16","SUX",-96.38,42.40,"17","LNK",-96.75,40.85,85
"16","SYR",-76.10,43.11,"17","STL",-90.37,38.74,24
"11","SYR",-76.10,43.11,"12","ROC",-77.67,43.11,1
"12","SYR",-76.10,43.11,"12","ROC",-77.67,43.11,2
"07","SYR",-76.10,43.11,"07","ROC",-77.67,43.11,14
"23","SYR",-76.10,43.11,"23","ROC",-77.67,43.11,1
"06","SYR",-76.10,43.11,"09","RDU",-78.78,35.87,1
"18","SYR",-76.10,43.11,"19","PIT",-80.23,40.49,90
"09","SYR",-76.10,43.11,"10","STL",-90.37,38.74,89
"10","SYR",-76.10,43.11,"11","ROC",-77.67,43.11,89
"10","SYR",-76.10,43.11,"11","PIT",-80.23,40.49,14
"16","SYR",-76.10,43.11,"18","STL",-90.37,38.74,61
"08","SYR",-76.10,43.11,"09","PIT",-80.23,40.49,60
"08","SYR",-76.10,43.11,"08","PIT",-80.23,40.49,31
"13","SYR",-76.10,43.11,"14","RDU",-78.78,35.87,88
"12","SYR",-76.10,43.11,"13","PIT",-80.23,40.49,91
"14","SYR",-76.10,43.11,"15","PIT",-80.23,40.49,31
"06","SYR",-76.10,43.11,"08","RDU",-78.78,35.87,83
"20","SYR",-76.10,43.11,"20","ROC",-77.67,43.11,94
"18","SYR",-76.10,43.11,"18","ROC",-77.67,43.11,5
"14","SYR",-76.10,43.11,"15","ROC",-77.67,43.11,88
"15","SYR",-76.10,43.11,"16","ROC",-77.67,43.11,12
"20","SYR",-76.10,43.11,"21","ROC",-77.67,43.11,10
"15","SYR",-76.10,43.11,"16","PIT",-80.23,40.49,61
"15","SYR",-76.10,43.11,"15","ROC",-77.67,43.11,5
"13","SYR",-76.10,43.11,"14","ROC",-77.67,43.11,45
"20","SYR",-76.10,43.11,"20","UCA",-75.38,43.14,91
"17","SYR",-76.10,43.11,"18","BOS",-71.00,42.36,91
"13","SYR",-76.10,43.11,"14","DCA",-77.03,38.85,180
"20","SYR",-76.10,43.11,"21","DCA",-77.03,38.85,78
"15","SYR",-76.10,43.11,"16","EWR",-74.16,40.69,80
"08","SYR",-76.10,43.11,"10","ATL",-84.42,33.63,84
"20","SYR",-76.10,43.11,"21","EWR",-74.16,40.69,86
"23","SYR",-76.10,43.11,"23","BUF",-78.73,42.94,91
"17","SYR",-76.10,43.11,"18","DCA",-77.03,38.85,162
"10","SYR",-76.10,43.11,"12","DTW",-83.35,42.21,84
"13","SYR",-76.10,43.11,"14","EWR",-74.16,40.69,90
"17","SYR",-76.10,43.11,"19","DTW",-83.35,42.21,46
"18","SYR",-76.10,43.11,"19","EWR",-74.16,40.69,82
"17","SYR",-76.10,43.11,"18","EWR",-74.16,40.69,91
"08","SYR",-76.10,43.11,"09","BOS",-71.00,42.36,3
"16","SYR",-76.10,43.11,"17","BOS",-71.00,42.36,73
"07","SYR",-76.10,43.11,"08","DTW",-83.35,42.21,73
"07","SYR",-76.10,43.11,"08","DCA",-77.03,38.85,77
"06","SYR",-76.10,43.11,"07","DCA",-77.03,38.85,77
"20","SYR",-76.10,43.11,"21","BOS",-71.00,42.36,75
"13","SYR",-76.10,43.11,"14","BOS",-71.00,42.36,88
"17","SYR",-76.10,43.11,"18","DTW",-83.35,42.21,24
"07","SYR",-76.10,43.11,"08","BWI",-76.66,39.17,91
"11","SYR",-76.10,43.11,"11","ELM",-76.89,42.15,7
"20","SYR",-76.10,43.11,"21","ELM",-76.89,42.15,91
"14","SYR",-76.10,43.11,"15","BUF",-78.73,42.94,92
"20","SYR",-76.10,43.11,"21","BUF",-78.73,42.94,76
"10","SYR",-76.10,43.11,"11","BTV",-73.15,44.47,181
"12","SYR",-76.10,43.11,"15","ATL",-84.42,33.63,91
"16","SYR",-76.10,43.11,"16","BTV",-73.15,44.47,26
"07","SYR",-76.10,43.11,"08","CLE",-81.84,41.41,65
"06","SYR",-76.10,43.11,"07","EWR",-74.16,40.69,72
"13","SYR",-76.10,43.11,"14","BDL",-72.68,41.93,92
"10","SYR",-76.10,43.11,"11","ELM",-76.89,42.15,83
"17","SYR",-76.10,43.11,"18","BDL",-72.68,41.93,79
"18","SYR",-76.10,43.11,"18","ELM",-76.89,42.15,77
"07","SYR",-76.10,43.11,"08","BDL",-72.68,41.93,75
"10","SYR",-76.10,43.11,"11","EWR",-74.16,40.69,91
"08","SYR",-76.10,43.11,"09","EWR",-74.16,40.69,38
"07","SYR",-76.10,43.11,"08","BOS",-71.00,42.36,76
"07","SYR",-76.10,43.11,"08","EWR",-74.16,40.69,91
"11","SYR",-76.10,43.11,"12","BWI",-76.66,39.17,89
"07","SYR",-76.10,43.11,"07","BOS",-71.00,42.36,82
"17","SYR",-76.10,43.11,"18","BWI",-76.66,39.17,87
"11","SYR",-76.10,43.11,"12","BOS",-71.00,42.36,91
"13","SYR",-76.10,43.11,"14","BWI",-76.66,39.17,91
"23","SYR",-76.10,43.11,"23","ALB",-73.80,42.74,1
"10","SYR",-76.10,43.11,"10","BUF",-78.73,42.94,70
"16","SYR",-76.10,43.11,"17","BTV",-73.15,44.47,45
